,outlier_id,predicted_price,actual_price
925,51,1.00007,1.01239
926,51,0.9997776,1.01891
927,51,0.99949723,1.02568
928,51,0.9990154,1.0015
929,51,0.99855214,0.9982
930,51,0.99825424,0.99198
931,51,0.99800265,0.99803
932,51,0.99790776,0.98115
933,51,0.99806094,0.964
934,51,0.9979892,0.96898
935,51,0.9979217,0.96545
936,51,0.9978602,0.962
937,52,0.87189823,0.8591
938,52,0.8714561,0.86465
939,52,0.87112004,0.8610298
940,52,0.8709423,0.87198
941,52,0.8706397,0.87037
942,52,0.8704879,0.8784
943,52,0.8703221,0.89517
944,52,0.8700366,0.8793
945,52,0.8697721,0.86855
946,52,0.86959636,0.8656
947,52,0.86942375,0.87958
948,52,0.8693965,0.855
949,52,0.86952454,0.84548
950,52,0.86949366,0.85088
951,52,0.86946774,0.84172
952,52,0.8694457,0.83926
953,53,0.99898535,1.00326
954,53,0.9988859,1.0034
955,53,0.99879026,1.0115
956,53,0.9986579,1.01239
957,53,0.99856585,1.01891
958,53,0.9984724,1.02568
959,53,0.99832875,1.0015
960,53,0.99820364,0.9982
961,53,0.9981266,0.99198
962,53,0.9980667,0.99803
963,53,0.99804693,0.98115
964,53,0.9980767,0.964
965,53,0.9980536,0.96898
966,53,0.9980494,0.96545
967,53,0.9980453,0.962
968,53,0.9980416,0.96513
969,54,0.88151455,0.89517
970,54,0.8815247,0.8793
971,54,0.8815239,0.86855
972,54,0.88152117,0.8656
973,54,0.88151497,0.87958
974,54,0.88150626,0.855
975,54,0.8814994,0.84548
976,54,0.8814942,0.85088
977,54,0.881491,0.84172
978,54,0.88148946,0.83926
979,54,0.8814889,0.8432
980,54,0.8814898,0.8409014
981,54,0.88149154,0.84548
982,54,0.88149154,0.84072
983,54,0.88149154,0.82792
984,54,0.88149154,0.82552
985,55,0.88382363,0.8793
986,55,0.8836442,0.86855
987,55,0.88361657,0.8656
988,55,0.8836234,0.87958
989,55,0.8838129,0.855
990,55,0.8841525,0.84548
991,55,0.88439244,0.85088
992,55,0.8846386,0.84172
993,55,0.88475806,0.83926
994,55,0.8848829,0.8432
995,55,0.88493145,0.8409014
996,55,0.88483745,0.84548
997,55,0.88488674,0.84072
998,55,0.88489586,0.82792
999,55,0.8849072,0.82552
1000,56,1.0050869,0.9976274
1001,56,1.0050243,0.98886
1002,56,1.0050159,0.98445
1003,56,1.005006,0.98358
1004,56,1.005017,0.96491
1005,56,1.0050585,0.9424
1006,56,1.0050842,0.94331
1007,56,1.005098,0.9429
1008,56,1.0051026,0.94438
1009,56,1.0051111,0.9528
1010,56,1.0051137,0.9541
1011,56,1.005098,0.95843
1012,56,1.0051106,0.95109
1013,56,1.0051105,0.94096
1014,56,1.0051105,0.94337
1015,57,1.5477295,1.5468
1016,57,1.5529621,1.54452
1017,57,1.5560937,1.5363107
1018,57,1.5628318,1.5549439
1019,57,1.568899,1.5136379
1020,57,1.5716609,1.4914
1021,57,1.5707111,1.494143
1022,57,1.5636479,1.47713
1023,57,1.5554743,1.4838116
1024,57,1.5528872,1.49528
1025,57,1.5571876,1.4977
1026,57,1.5649029,1.513363
1027,57,1.569256,1.5038
1028,57,1.5705756,1.48214
1029,57,1.5687033,1.47802
1030,58,1.0147396,1.0015
1031,58,1.0146811,0.9982
1032,58,1.0148213,0.99198
1033,58,1.0149773,0.99803
1034,58,1.0151236,0.98115
1035,58,1.0152541,0.964
1036,58,1.015278,0.96898
1037,58,1.0152855,0.96545
1038,58,1.0152705,0.962
1039,58,1.0152711,0.96513
1040,58,1.0152704,0.9665
1041,58,1.0152676,0.97602
1042,58,1.0153364,0.96983
1043,58,1.0153401,0.95985
1044,58,1.0153428,0.96078
1045,59,1.3631526,1.3479
1046,59,1.3623544,1.34921
1047,59,1.3626034,1.34154
1048,59,1.3629229,1.3527
1049,59,1.3636347,1.33318
1050,59,1.3643203,1.13213
1051,59,1.3646474,1.33238
1052,59,1.3646822,1.32735
1053,59,1.3642651,1.33354
1054,59,1.3638802,1.3324
1055,59,1.3635974,1.3413
1056,59,1.3637702,1.34463
1057,59,1.3644824,1.33625
1058,59,1.3646301,1.3339
1059,59,1.364747,1.33366
1060,60,0.87148964,0.87958
1061,60,0.87149924,0.855
1062,60,0.87150115,0.84548
1063,60,0.87148255,0.85088
1064,60,0.8714602,0.84172
1065,60,0.8714223,0.83926
1066,60,0.87139064,0.8432
1067,60,0.8713527,0.8409014
1068,60,0.8713001,0.84548
1069,60,0.87128425,0.84072
1070,60,0.87128395,0.82792
1071,60,0.8712861,0.82552
1072,60,0.8712702,0.8268563
1073,60,0.87126863,0.8361
1074,60,0.87126714,0.83704
1075,60,0.87126595,0.8279859
1076,61,0.9776531,0.96491
1077,61,0.97749895,0.9424
1078,61,0.97720367,0.94331
1079,61,0.9767938,0.9429
1080,61,0.9763047,0.94438
1081,61,0.9758417,0.9528
1082,61,0.9753521,0.9541
1083,61,0.9747801,0.95843
1084,61,0.9744481,0.95109
1085,61,0.97424877,0.94096
1086,61,0.97411585,0.94337
1087,61,0.97400165,0.9458
1088,61,0.97410685,0.94879
1089,61,0.97404206,0.95452
1090,61,0.9739803,0.94387
1091,61,0.9739247,0.93642
1092,62,1.3419639,1.33318
1093,62,1.3418463,1.13213
1094,62,1.3417354,1.33238
1095,62,1.3416439,1.32735
1096,62,1.3415302,1.33354
1097,62,1.3414226,1.3324
1098,62,1.3412917,1.3413
1099,62,1.3411596,1.34463
1100,62,1.341127,1.33625
1101,62,1.3410932,1.3339
1102,62,1.3410884,1.33366
1103,62,1.3410467,1.3398
1104,62,1.3410752,1.34899
1105,62,1.3410703,1.35837
1106,62,1.3410662,1.34142
1107,62,1.3410628,1.34354
1108,63,1.5335095,1.5136379
1109,63,1.5332978,1.4914
1110,63,1.5329599,1.494143
1111,63,1.5326315,1.47713
1112,63,1.5322104,1.4838116
1113,63,1.531772,1.49528
1114,63,1.5312296,1.4977
1115,63,1.5306045,1.513363
1116,63,1.5304165,1.5038
1117,63,1.5302578,1.48214
1118,63,1.5301827,1.47802
1119,63,1.5299337,1.4808
1120,63,1.5300885,1.5030813
1121,63,1.5300398,1.49618
1122,63,1.5299947,1.4706531
1123,63,1.5299553,1.46821
1124,64,0.9901212,0.98115
1125,64,0.9900687,0.964
1126,64,0.9898776,0.96898
1127,64,0.9896681,0.96545
1128,64,0.98938733,0.962
1129,64,0.98910487,0.96513
1130,64,0.98878646,0.9665
1131,64,0.9884431,0.97602
1132,64,0.9883192,0.96983
1133,64,0.98822904,0.95985
1134,64,0.9881931,0.96078
1135,64,0.9881104,0.9601
1136,64,0.9881663,0.9666
1137,64,0.9881431,0.9686
1138,64,0.9881209,0.9592
1139,64,0.9881013,0.94981
1140,65,0.8660269,0.855
1141,65,0.86623335,0.84548
1142,65,0.86629856,0.85088
1143,65,0.8664062,0.84172
1144,65,0.86628777,0.83926
1145,65,0.86618507,0.8432
1146,65,0.86590713,0.8409014
1147,65,0.8652518,0.84548
1148,65,0.8649334,0.84072
1149,65,0.86485904,0.82792
1150,65,0.8648491,0.82552
1151,65,0.8645127,0.8268563
1152,65,0.86475235,0.8361
1153,65,0.8647239,0.83704
1154,65,0.864688,0.8279859
1155,65,0.8646486,0.81569
1156,66,1.2720462,1.13213
1157,66,1.2708445,1.33238
1158,66,1.2695584,1.32735
1159,66,1.2680976,1.33354
1160,66,1.2665813,1.3324
1161,66,1.2649037,1.3413
1162,66,1.2631748,1.34463
1163,66,1.2618152,1.33625
1164,66,1.260456,1.3339
1165,66,1.2592231,1.33366
1166,66,1.2578539,1.3398
1167,66,1.2568046,1.34899
1168,66,1.2587562,1.35837
1169,66,1.2585132,1.34142
1170,66,1.25829,1.34354
1171,67,0.97979176,0.964
1172,67,0.97937495,0.96898
1173,67,0.9791282,0.96545
1174,67,0.97902143,0.962
1175,67,0.9790292,0.96513
1176,67,0.97906655,0.9665
1177,67,0.9791067,0.97602
1178,67,0.9791399,0.96983
1179,67,0.9791635,0.95985
1180,67,0.9791795,0.96078
1181,67,0.9791914,0.9601
1182,67,0.979189,0.9666
1183,67,0.9791773,0.9686
1184,67,0.97917855,0.9592
1185,67,0.97917897,0.94981
1186,68,0.9611033,0.9424
1187,68,0.9604978,0.94331
1188,68,0.9600573,0.9429
1189,68,0.9596999,0.94438
1190,68,0.9594166,0.9528
1191,68,0.95919883,0.9541
1192,68,0.95903987,0.95843
1193,68,0.95893663,0.95109
1194,68,0.9588714,0.94096
1195,68,0.95883334,0.94337
1196,68,0.9588186,0.9458
1197,68,0.95881957,0.94879
1198,68,0.95881844,0.95452
1199,68,0.95881027,0.94387
1200,68,0.9588047,0.93642
1201,69,1.264804,1.33238
1202,69,1.2673683,1.32735
1203,69,1.2670926,1.33354
1204,69,1.2671623,1.3324
1205,69,1.2671468,1.3413
1206,69,1.2670925,1.34463
1207,69,1.2670395,1.33625
1208,69,1.2669568,1.3339
1209,69,1.2668594,1.33366
1210,69,1.2667159,1.3398
1211,69,1.2665852,1.34899
1212,69,1.2668492,1.35837
1213,69,1.2667297,1.34142
1214,69,1.2667382,1.34354
1215,69,1.266737,1.3493
1216,69,1.2667369,1.3587
1217,70,0.8383682,0.82792
1218,70,0.8381778,0.82552
1219,70,0.83795553,0.8268563
1220,70,0.83785594,0.8361
1221,70,0.8378088,0.83704
1222,70,0.8377473,0.8279859
1223,70,0.8377249,0.81569
1224,70,0.8377126,0.8131742
1225,70,0.8376886,0.8201
1226,70,0.83767545,0.82414
1227,70,0.83764774,0.81877
1228,70,0.83763933,0.81734
1229,70,0.8376755,0.8150959
1230,70,0.8376722,0.81498
1231,70,0.83766985,0.80938
1232,70,0.83766854,0.80519
1233,71,0.9437658,0.94096
1234,71,0.9434691,0.94337
1235,71,0.9434273,0.9458
1236,71,0.94340277,0.94879
1237,71,0.94341415,0.95452
1238,71,0.94342643,0.94387
1239,71,0.94344366,0.93642
1240,71,0.94345593,0.9358
1241,71,0.9434439,0.9422
1242,71,0.9434258,0.94201
1243,71,0.94339585,0.9401
1244,71,0.9433794,0.93602
1245,71,0.94338465,0.9347
1246,71,0.943384,0.93574
1247,71,0.94338393,0.92897
1248,71,0.94338393,0.92431
1249,72,1.3497367,1.34142
1250,72,1.349788,1.34354
1251,72,1.349816,1.3493
1252,72,1.3498642,1.3587
1253,72,1.3498591,1.36493
1254,72,1.3498353,1.36521
1255,72,1.349879,1.35985
1256,72,1.3499528,1.3724
1257,72,1.350043,1.36309
1258,72,1.3501035,1.35554
1259,72,1.3501079,1.35503
1260,72,1.3500469,1.36562
1261,72,1.3500983,1.374
1262,72,1.3500988,1.3642
1263,72,1.3500994,1.35993
1264,72,1.3501,1.36149
1265,73,0.9488195,0.94387
1266,73,0.9488246,0.93642
1267,73,0.94882643,0.9358
1268,73,0.94881266,0.9422
1269,73,0.9488003,0.94201
1270,73,0.9487836,0.9401
1271,73,0.9487847,0.93602
1272,73,0.948806,0.9347
1273,73,0.9488195,0.93574
1274,73,0.9488261,0.92897
1275,73,0.9488261,0.92431
1276,73,0.94881517,0.9275
1277,73,0.9488268,0.9315711
1278,73,0.9488268,0.92854
1279,73,0.9488268,0.9262
1280,73,0.9488269,0.92645
1281,74,0.81162226,0.82026
1282,74,0.8116353,0.8233841
1283,74,0.8116456,0.822639
1284,74,0.8116549,0.8204
1285,74,0.81166494,0.828
1286,74,0.81167424,0.83063
1287,74,0.8116801,0.8296001
1288,74,0.8116839,0.82757
1289,74,0.81168604,0.83141
1290,74,0.81168795,0.83136
1291,74,0.8116877,0.82944
1292,74,0.8116861,0.8265146
1293,74,0.8116893,0.82891
1294,74,0.81168926,0.83558
1295,74,0.8116892,0.82938
1296,74,0.81168914,0.83961
1297,75,1.4977684,1.4912241
1298,75,1.485813,1.4887599
1299,75,1.4762318,1.4912909
1300,75,1.4695203,1.4951035
1301,75,1.4635326,1.48956
1302,75,1.4601672,1.49775
1303,75,1.4848671,1.4877
1304,75,1.4980787,1.4826676
1305,75,1.4906422,1.48606
1306,75,1.4837404,1.4821182
1307,75,1.4739935,1.4779781
1308,75,1.4679607,1.469076
1309,75,1.4608128,1.4688
1310,75,1.462724,1.4868562
1311,75,1.5007454,1.46432
1312,75,1.5010982,1.4808233
1313,76,0.9388506,0.94824
1314,76,0.9388279,0.94277
1315,76,0.93881166,0.9504
1316,76,0.93877476,0.9376
1317,76,0.93872666,0.93169
1318,76,0.93874425,0.9311
1319,76,0.9387354,0.92885
1320,76,0.938725,0.92079
1321,76,0.93870604,0.9217
1322,76,0.938722,0.92334
1323,76,0.93880194,0.9265
1324,76,0.93882895,0.92611
1325,76,0.938726,0.92303
1326,76,0.9387248,0.9193
1327,76,0.9387238,0.9196
1328,76,0.938723,0.918
1329,77,0.9279625,0.93606
1330,77,0.92793465,0.92955
1331,77,0.92796624,0.93593
1332,77,0.92798465,0.9276441
1333,77,0.9278873,0.92105
1334,77,0.9277514,0.92234
1335,77,0.9276663,0.9307
1336,77,0.9276595,0.9272
1337,77,0.92768866,0.9272
1338,77,0.9278232,0.92539
1339,77,0.9278989,0.92191
1340,77,0.9279628,0.91593
1341,77,0.9277332,0.9155
1342,77,0.92772764,0.9199
1343,77,0.9277228,0.92167
1344,77,0.9277171,0.9221
1345,78,1.4727981,1.46432
1346,78,1.472577,1.4808233
1347,78,1.4723861,1.4528549
1348,78,1.4721097,1.4472618
1349,78,1.4719266,1.45066
1350,78,1.4717944,1.4469686
1351,78,1.4716291,1.435235
1352,78,1.471511,1.4318442
1353,78,1.4714409,1.435338
1354,78,1.471466,1.43094
1355,78,1.4714878,1.4400714
1356,78,1.4713191,1.4463408
1357,78,1.471398,1.4359563
1358,78,1.4713798,1.42266
1359,78,1.4713641,1.4182788
1360,78,1.471351,1.4068655
1361,79,1.3570052,1.34851
1362,79,1.356921,1.35625
1363,79,1.3567858,1.3446
1364,79,1.3565925,1.3392
1365,79,1.3563823,1.34336
1366,79,1.3564152,1.34293
1367,79,1.3565376,1.3376
1368,79,1.3564374,1.3398
1369,79,1.3564718,1.33979
1370,79,1.356467,1.339
1371,79,1.356471,1.34958
1372,79,1.3561549,1.34638
1373,79,1.3563912,1.339
1374,79,1.3563733,1.33702
1375,79,1.3563575,1.3371
1376,79,1.3563454,1.33798
1377,80,0.8357193,0.83961
1378,80,0.83584714,0.8268563
1379,80,0.8359409,0.82069
1380,80,0.83605874,0.82274
1381,80,0.8362092,0.8224
1382,80,0.8362983,0.81849
1383,80,0.83638656,0.8175278
1384,80,0.83649695,0.81909
1385,80,0.8366373,0.81402
1386,80,0.8367369,0.80987
1387,80,0.8367511,0.80689
1388,80,0.83683944,0.8069071
1389,80,0.83680665,0.80777
1390,80,0.83682084,0.81088
1391,80,0.8368334,0.8057
1392,80,0.8368449,0.80546
1393,81,1.4655215,1.4528549
1394,81,1.4652379,1.4472618
1395,81,1.465017,1.45066
1396,81,1.4648288,1.4469686
1397,81,1.4646045,1.435235
1398,81,1.4644141,1.4318442
1399,81,1.4642605,1.435338
1400,81,1.4641919,1.43094
1401,81,1.4641267,1.4400714
1402,81,1.4638872,1.4463408
1403,81,1.46388,1.4359563
1404,81,1.4637086,1.42266
1405,81,1.4638219,1.4182788
1406,81,1.4638009,1.4068655
1407,81,1.4637831,1.4056592
1408,82,0.9433424,0.9376
1409,82,0.9433442,0.93169
1410,82,0.94340336,0.9311
1411,82,0.94344085,0.92885
1412,82,0.9434762,0.92079
1413,82,0.9435033,0.9217
1414,82,0.94355243,0.92334
1415,82,0.94364554,0.9265
1416,82,0.94369733,0.92611
1417,82,0.94366276,0.92303
1418,82,0.9436697,0.9193
1419,82,0.94361883,0.9196
1420,82,0.9436671,0.918
1421,82,0.9436698,0.91566
1422,82,0.9436724,0.9179
1423,83,0.83223635,0.8268563
1424,83,0.8322498,0.82069
1425,83,0.8322781,0.82274
1426,83,0.8323245,0.8224
1427,83,0.8323345,0.81849
1428,83,0.8323454,0.8175278
1429,83,0.8323741,0.81909
1430,83,0.83242506,0.81402
1431,83,0.8324524,0.80987
1432,83,0.8324248,0.80689
1433,83,0.83244944,0.8069071
1434,83,0.83239,0.80777
1435,83,0.83243936,0.81088
1436,83,0.8324411,0.8057
1437,83,0.83244276,0.80546
1438,84,1.4132996,1.4168119
1439,84,1.413035,1.4180374
1440,84,1.4111538,1.3990514
1441,84,1.4086329,1.41375
1442,84,1.4068167,1.4438348
1443,84,1.4060947,1.4516316
1444,84,1.406742,1.4357914
1445,84,1.4081252,1.4430014
1446,84,1.4095584,1.4411714
1447,84,1.409726,1.447178
1448,84,1.4090843,1.43495
1449,84,1.4077644,1.431
1450,84,1.4074895,1.44781
1451,84,1.4074503,1.45715
1452,84,1.4077963,1.4532771
1453,84,1.4082649,1.4473875
1454,85,0.92138743,0.9162
1455,85,0.9211422,0.90719
1456,85,0.92107946,0.91324
1457,85,0.9213241,0.9262948
1458,85,0.9215928,0.928
1459,85,0.92165077,0.9213438
1460,85,0.921629,0.92091
1461,85,0.9215908,0.922
1462,85,0.9217971,0.9248
1463,85,0.9218595,0.91874
1464,85,0.9218241,0.9213
1465,85,0.92164975,0.92336
1466,85,0.9219138,0.92645
1467,85,0.9219305,0.9248
1468,85,0.9219611,0.92318
1469,85,0.92199683,0.92753
1470,86,0.9165267,0.9079
1471,86,0.91617185,0.917
1472,86,0.9158063,0.9234
1473,86,0.91554564,0.93201
1474,86,0.9154266,0.9319
1475,86,0.9152813,0.9332
1476,86,0.91519386,0.93113
1477,86,0.91519874,0.9345
1478,86,0.9150979,0.93185
1479,86,0.9149134,0.93148
1480,86,0.9146304,0.93529
1481,86,0.91438216,0.93756
1482,86,0.91469765,0.9327
1483,86,0.9146274,0.9361
1484,86,0.9145689,0.93882
1485,86,0.9145231,0.94288
1486,87,1.4097733,1.3990514
1487,87,1.4092852,1.41375
1488,87,1.4087524,1.4438348
1489,87,1.4082642,1.4516316
1490,87,1.4079438,1.4357914
1491,87,1.4077889,1.4430014
1492,87,1.4076933,1.4411714
1493,87,1.4077003,1.447178
1494,87,1.4077116,1.43495
1495,87,1.4077778,1.431
1496,87,1.4076734,1.44781
1497,87,1.4075779,1.45715
1498,87,1.4076501,1.4532771
1499,87,1.4076203,1.4473875
1500,87,1.4075986,1.4570038
1501,87,1.4075842,1.4678
1502,88,0.91590905,0.90719
1503,88,0.91587687,0.91324
1504,88,0.9158804,0.9262948
1505,88,0.91587704,0.928
1506,88,0.9158334,0.9213438
1507,88,0.9157735,0.92091
1508,88,0.91571003,0.922
1509,88,0.91569006,0.9248
1510,88,0.9156459,0.91874
1511,88,0.9155844,0.9213
1512,88,0.9154969,0.92336
1513,88,0.91549444,0.92645
1514,88,0.91557544,0.9248
1515,88,0.9155719,0.92318
1516,88,0.9155686,0.92753
1517,88,0.9155652,0.93124
1518,89,0.8162038,0.8182
1519,89,0.81628567,0.8299444
1520,89,0.816361,0.83145
1521,89,0.81656235,0.82955
1522,89,0.8167956,0.8284
1523,89,0.8168276,0.82531
1524,89,0.8169343,0.8288438
1525,89,0.8118486,0.82296
1526,89,0.8083344,0.82141
1527,89,0.8085585,0.83072
1528,89,0.808639,0.83505
1529,89,0.8088798,0.83022
1530,89,0.8088833,0.83062
1531,89,0.8089222,0.82577
1532,89,0.8089593,0.82988
1533,89,0.8089941,0.8321
1534,90,1.438259,1.4438348
1535,90,1.4380052,1.4516316
1536,90,1.43718,1.4357914
1537,90,1.4354453,1.4430014
1538,90,1.4316033,1.4411714
1539,90,1.4255605,1.447178
1540,90,1.4191232,1.43495
1541,90,1.4128852,1.431
1542,90,1.4089607,1.44781
1543,90,1.4052117,1.45715
1544,90,1.4025111,1.4532771
1545,90,1.4067057,1.4473875
1546,90,1.413338,1.4570038
1547,90,1.4235836,1.4678
1548,90,1.4313651,1.4684
1549,91,0.9265349,0.9262948
1550,91,0.9111766,0.928
1551,91,0.90872633,0.9213438
1552,91,0.91169405,0.92091
1553,91,0.9257503,0.922
1554,91,0.92863625,0.9248
1555,91,0.9161785,0.91874
1556,91,0.9089116,0.9213
1557,91,0.9104257,0.92336
1558,91,0.92506915,0.92645
1559,91,0.92888916,0.9248
1560,91,0.91931486,0.92318
1561,91,0.90908223,0.92753
1562,91,0.9093209,0.93124
1563,91,0.9226223,0.93369
1564,92,0.8347596,0.8299444
1565,92,0.8354828,0.83145
1566,92,0.83654034,0.82955
1567,92,0.8377999,0.8284
1568,92,0.838834,0.82531
1569,92,0.8336586,0.8288438
1570,92,0.8156193,0.82296
1571,92,0.81186414,0.82141
1572,92,0.8114174,0.83072
1573,92,0.81125516,0.83505
1574,92,0.81111646,0.83022
1575,92,0.81107414,0.83062
1576,92,0.8110539,0.82577
1577,92,0.811042,0.82988
1578,92,0.81103504,0.8321
1579,93,0.8268882,0.83072
1580,93,0.8278282,0.83505
1581,93,0.8290376,0.83022
1582,93,0.82955503,0.83062
1583,93,0.82940954,0.82577
1584,93,0.82918465,0.82988
1585,93,0.8290805,0.8321
1586,93,0.82906014,0.8373106
1587,93,0.82923746,0.82898
1588,93,0.82922685,0.83101
1589,93,0.82956463,0.83141
1590,93,0.82998604,0.83679
1591,93,0.8299074,0.8308028
1592,93,0.8300419,0.83153
1593,93,0.830131,0.84546
1594,93,0.8301608,0.84388
1595,94,0.8327251,0.82898
1596,94,0.8327179,0.83101
1597,94,0.8327391,0.83141
1598,94,0.8327641,0.83679
1599,94,0.83276427,0.8308028
1600,94,0.832753,0.83153
1601,94,0.8327546,0.84546
1602,94,0.83275604,0.84388
1603,94,0.83277076,0.83865
1604,94,0.8327764,0.8309789
1605,94,0.832778,0.82183
1606,94,0.8327675,0.82291
1607,94,0.8327752,0.82863
1608,94,0.8327752,0.8256411
1609,94,0.83277524,0.8208
1610,94,0.8327753,0.81468
1611,95,0.83577996,0.84546
1612,95,0.83583623,0.84388
1613,95,0.83593976,0.83865
1614,95,0.8359988,0.8309789
1615,95,0.8360366,0.82183
1616,95,0.8360254,0.82291
1617,95,0.8360893,0.82863
1618,95,0.83613235,0.8256411
1619,95,0.83617085,0.8208
1620,95,0.83616555,0.81468
1621,95,0.83620745,0.81794
1622,95,0.8362422,0.8145
1623,95,0.8361718,0.81423
1624,95,0.8361749,0.8177952
1625,95,0.8361776,0.8132
1626,95,0.8361795,0.811
1627,96,1.4954139,1.5172205
1628,96,1.4984415,1.51642
1629,96,1.5007793,1.517681
1630,96,1.5024014,1.5199878
1631,96,1.5040334,1.5025167
1632,96,1.5046114,1.4952
1633,96,1.5054555,1.5103459
1634,96,1.5062531,1.50015
1635,96,1.5074574,1.4788524
1636,96,1.5083665,1.48876
1637,96,1.5097054,1.4973422
1638,96,1.5106295,1.49303
1639,96,1.5101012,1.49663
1640,96,1.510628,1.5029
1641,96,1.5110433,1.5015
1642,96,1.5113784,1.4910685
1643,97,0.9367588,0.94223
1644,97,0.93742216,0.94085
1645,97,0.93784845,0.93288
1646,97,0.9381,0.9199
1647,97,0.93824387,0.91253
1648,97,0.93813556,0.9145
1649,97,0.93820596,0.93126
1650,97,0.93805003,0.929
1651,97,0.93799216,0.9228
1652,97,0.93785524,0.92922
1653,97,0.9379496,0.9217
1654,97,0.938232,0.91668
1655,97,0.9380745,0.9164
1656,97,0.9381256,0.9198495
1657,97,0.9381503,0.91506
1658,97,0.93815887,0.92041
1659,98,1.3658851,1.3748
1660,98,1.3661066,1.3799
1661,98,1.3662456,1.383
1662,98,1.366371,1.3856
1663,98,1.3664893,1.374
1664,98,1.3665369,1.36891
1665,98,1.366618,1.37661
1666,98,1.3666441,1.37198
1667,98,1.3667009,1.3767
1668,98,1.3667467,1.36723
1669,98,1.366776,1.37092
1670,98,1.3668021,1.372
1671,98,1.3667538,1.3717
1672,98,1.3667604,1.38
1673,98,1.3667655,1.3654
1674,98,1.3667694,1.35928
1675,99,0.9411767,0.9478
1676,99,0.9412832,0.94791
1677,99,0.9413409,0.94464
1678,99,0.9413226,0.9382
1679,99,0.9412863,0.93254
1680,99,0.94122326,0.9322
1681,99,0.94120026,0.94499
1682,99,0.94110703,0.94215
1683,99,0.94119227,0.9299
1684,99,0.94114494,0.93291
1685,99,0.9411967,0.92825
1686,99,0.941312,0.92001
1687,99,0.9411845,0.92293
1688,99,0.9411855,0.9275
1689,99,0.94118404,0.92537
1690,99,0.94118124,0.92257
1691,100,0.93079805,0.9199
1692,100,0.9307374,0.91253
1693,100,0.93068016,0.9145
1694,100,0.9306416,0.93126
1695,100,0.9306082,0.929
1696,100,0.93058586,0.9228
1697,100,0.9305658,0.92922
1698,100,0.93055654,0.9217
1699,100,0.93055487,0.91668
1700,100,0.9305436,0.9164
1701,100,0.93053544,0.9198495
1702,100,0.9305352,0.91506
1703,100,0.9305467,0.92041
1704,100,0.9305461,0.91823
1705,100,0.9305457,0.9132
1706,101,0.8303245,0.82183
1707,101,0.83032674,0.82291
1708,101,0.8303318,0.82863
1709,101,0.83033943,0.8256411
1710,101,0.83034736,0.8208
1711,101,0.83035594,0.81468
1712,101,0.8303618,0.81794
1713,101,0.8303669,0.8145
1714,101,0.83037287,0.81423
1715,101,0.8303783,0.8177952
1716,101,0.8303817,0.8132
1717,101,0.83038056,0.811
1718,101,0.83037394,0.81218
1719,101,0.8303739,0.80728
1720,101,0.83037376,0.8099789
1721,101,0.83037376,0.80509
1722,102,0.9499738,0.94499
1723,102,0.94476604,0.94215
1724,102,0.93654037,0.9299
1725,102,0.93411684,0.93291
1726,102,0.93193805,0.92825
1727,102,0.9312984,0.92001
1728,102,0.9438677,0.92293
1729,102,0.95267785,0.9275
1730,102,0.9459077,0.92537
1731,102,0.9370767,0.92257
1732,102,0.9336022,0.92225
1733,102,0.9311764,0.91704
1734,102,0.93108016,0.9198
1735,102,0.94933563,0.91683
1736,102,0.9532599,0.91257
1737,102,0.94512117,0.91715
1738,103,0.94318134,0.93126
1739,103,0.93157756,0.929
1740,103,0.91971624,0.9228
1741,103,0.91435397,0.92922
1742,103,0.91147345,0.9217
1743,103,0.9110064,0.91668
1744,103,0.91488063,0.9164
1745,103,0.9478213,0.9198495
1746,103,0.94978017,0.91506
1747,103,0.92803305,0.92041
1748,103,0.91625494,0.91823
1749,103,0.9121631,0.9132
1750,103,0.9112268,0.9147
1751,103,0.91222864,0.91279
1752,103,0.9359539,0.90555
1753,103,0.95387447,0.90637
1754,104,0.9342871,0.9299
1755,104,0.9375802,0.93291
1756,104,0.9426293,0.92825
1757,104,0.9422847,0.92001
1758,104,0.9353887,0.92293
1759,104,0.93565327,0.9275
1760,104,0.94007725,0.92537
1761,104,0.9430555,0.92257
1762,104,0.94030124,0.92225
1763,104,0.93639797,0.91704
1764,104,0.9371162,0.9198
1765,104,0.9405533,0.91683
1766,104,0.94189584,0.91257
1767,104,0.93869054,0.91715
1768,104,0.9363113,0.91574
1769,105,1.4778221,1.4788524
1770,105,1.4785019,1.48876
1771,105,1.4813266,1.4973422
1772,105,1.4824952,1.49303
1773,105,1.4835173,1.49663
1774,105,1.4853606,1.5029
1775,105,1.489431,1.5015
1776,105,1.493691,1.4910685
1777,105,1.4978145,1.49645
1778,105,1.5034401,1.4888
1779,105,1.5100042,1.4948
1780,105,1.5044366,1.47347
1781,105,1.5033003,1.47918
1782,105,1.5032053,1.4888707
1783,105,1.5033034,1.4979
1784,106,1.3723916,1.3654
1785,106,1.372295,1.35928
1786,106,1.3722808,1.35663
1787,106,1.3723015,1.35219
1788,106,1.3722664,1.3524
1789,106,1.3722658,1.34369
1790,106,1.3722322,1.34382
1791,106,1.3722683,1.3452
1792,106,1.3722768,1.3495
1793,106,1.3722777,1.3556
1794,106,1.3722804,1.35034
1795,106,1.3722252,1.34633
1796,106,1.3722762,1.344
1797,106,1.3722752,1.334
1798,106,1.3722749,1.3515
1799,106,1.3722748,1.3392
1800,107,1.4857975,1.47347
1801,107,1.486085,1.47918
