,vw,o,c,h,l,n,prev_close,daily_return,abs_daily_return,pct_change,direction,Recovery,outlier_id,day type,day,Date
913,1.0132,1.01545,1.01162,1.01586,1.01008,182771.0,1.01545,-0.0037717268206213994,0.0037717268206213994,0.3771726820621435,Down,slow recovery,100,post day,Friday,2019-05-10
914,1.0074,1.01053,1.00545,1.01136,1.00499,166628.0,1.01053,-0.005027065005492141,0.005027065005492141,0.5027065005492104,Down,slow recovery,100,post day,Monday,2019-05-13
915,1.0077,1.00545,1.0088,1.0096,1.00543,131637.0,1.00545,0.0033318414640210493,0.0033318414640210493,0.33318414640211014,Up,slow recovery,100,post day,Tuesday,2019-05-14
916,1.008,1.0088,1.00822,1.00972,1.00552,148129.0,1.0088,-0.0005749405233941564,0.0005749405233941564,0.05749405233941296,Down,slow recovery,100,post day,Wednesday,2019-05-15
917,1.0093,1.00822,1.01009,1.01072,1.00735,114511.0,1.00822,0.0018547539227549924,0.0018547539227549924,0.18547539227549148,Up,slow recovery,100,post day,Thursday,2019-05-16
918,0.9773,0.97741,0.97574,0.97892,0.97508,137329.0,0.9774,-0.001698383466339262,0.001698383466339262,0.1698383466339215,Down,slow recovery,101,prior day,Tuesday,2020-02-11
919,0.9762,0.97574,0.97769,0.9787,0.97411,140722.0,0.97574,0.0019984832024923607,0.0019984832024923607,0.1998483202492407,Up,slow recovery,101,prior day,Wednesday,2020-02-12
920,0.9781,0.97768,0.97904,0.97958,0.97608,146236.0,0.97769,0.001380805776882318,0.001380805776882318,0.13808057768822657,Up,slow recovery,101,prior day,Thursday,2020-02-13
921,0.9808,0.97904,0.98186,0.98222,0.97904,103486.0,0.97904,0.0028803726099035113,0.0028803726099035113,0.2880372609903592,Up,slow recovery,101,outlier day,Friday,2020-02-14
922,0.9817,0.98171,0.98073,0.98267,0.98051,64040.0,0.98172,-0.0010084341767510557,0.0010084341767510557,0.10084341767510052,Down,slow recovery,101,post day,Monday,2020-02-17
923,0.9816,0.98074,0.98324,0.98394,0.97965,119974.0,0.98073,0.002559318058996882,0.002559318058996882,0.25593180589968956,Up,slow recovery,101,post day,Tuesday,2020-02-18
924,0.9836,0.98323,0.98365,0.98447,0.9826,113729.0,0.98324,0.00041698873113382435,0.00041698873113382435,0.04169887311338272,Up,slow recovery,101,post day,Wednesday,2020-02-19
925,0.9832,0.98366,0.98382,0.98485,0.98151,167840.0,0.98365,0.00017282570019824478,0.00017282570019824478,0.01728257001982758,Up,slow recovery,101,post day,Thursday,2020-02-20
926,0.9808,0.98382,0.978,0.98405,0.97709,160551.0,0.98382,-0.005915716289565213,0.005915716289565213,0.591571628956522,Down,slow recovery,101,post day,Friday,2020-02-21
927,0.9774,0.97664,0.9774,0.97837,0.97637,143155.0,0.97664,0.0007781782437746703,0.0007781782437746703,0.07781782437745743,Up,slow recovery,102,prior day,Monday,2020-02-10
928,0.9773,0.97741,0.97574,0.97892,0.97508,137329.0,0.9774,-0.001698383466339262,0.001698383466339262,0.1698383466339215,Down,slow recovery,102,prior day,Tuesday,2020-02-11
929,0.9762,0.97574,0.97769,0.9787,0.97411,140722.0,0.97574,0.0019984832024923607,0.0019984832024923607,0.1998483202492407,Up,slow recovery,102,prior day,Wednesday,2020-02-12
930,0.9781,0.97768,0.97904,0.97958,0.97608,146236.0,0.97769,0.001380805776882318,0.001380805776882318,0.13808057768822657,Up,slow recovery,102,prior day,Thursday,2020-02-13
931,0.9808,0.97904,0.98186,0.98222,0.97904,103486.0,0.97904,0.0028803726099035113,0.0028803726099035113,0.2880372609903592,Up,slow recovery,102,prior day,Friday,2020-02-14
932,0.9817,0.98171,0.98073,0.98267,0.98051,64040.0,0.98172,-0.0010084341767510557,0.0010084341767510557,0.10084341767510052,Down,slow recovery,102,post day,Monday,2020-02-17
933,0.9816,0.98074,0.98324,0.98394,0.97965,119974.0,0.98073,0.002559318058996882,0.002559318058996882,0.25593180589968956,Up,slow recovery,102,post day,Tuesday,2020-02-18
934,0.9836,0.98323,0.98365,0.98447,0.9826,113729.0,0.98324,0.00041698873113382435,0.00041698873113382435,0.04169887311338272,Up,slow recovery,102,post day,Wednesday,2020-02-19
935,0.9773,0.97741,0.97574,0.97892,0.97508,137329.0,0.9774,-0.001698383466339262,0.001698383466339262,0.1698383466339215,Down,slow recovery,103,prior day,Tuesday,2020-02-11
936,0.9762,0.97574,0.97769,0.9787,0.97411,140722.0,0.97574,0.0019984832024923607,0.0019984832024923607,0.1998483202492407,Up,slow recovery,103,prior day,Wednesday,2020-02-12
937,0.9781,0.97768,0.97904,0.97958,0.97608,146236.0,0.97769,0.001380805776882318,0.001380805776882318,0.13808057768822657,Up,slow recovery,103,prior day,Thursday,2020-02-13
938,0.9808,0.97904,0.98186,0.98222,0.97904,103486.0,0.97904,0.0028803726099035113,0.0028803726099035113,0.2880372609903592,Up,slow recovery,103,prior day,Friday,2020-02-14
939,0.9817,0.98171,0.98073,0.98267,0.98051,64040.0,0.98172,-0.0010084341767510557,0.0010084341767510557,0.10084341767510052,Down,slow recovery,103,outlier day,Monday,2020-02-17
940,0.9816,0.98074,0.98324,0.98394,0.97965,119974.0,0.98073,0.002559318058996882,0.002559318058996882,0.25593180589968956,Up,slow recovery,103,post day,Tuesday,2020-02-18
941,0.9836,0.98323,0.98365,0.98447,0.9826,113729.0,0.98324,0.00041698873113382435,0.00041698873113382435,0.04169887311338272,Up,slow recovery,103,post day,Wednesday,2020-02-19
942,0.9832,0.98366,0.98382,0.98485,0.98151,167840.0,0.98365,0.00017282570019824478,0.00017282570019824478,0.01728257001982758,Up,slow recovery,103,post day,Thursday,2020-02-20
943,0.9808,0.98382,0.978,0.98405,0.97709,160551.0,0.98382,-0.005915716289565213,0.005915716289565213,0.591571628956522,Down,slow recovery,103,post day,Friday,2020-02-21
944,0.9773,0.97741,0.97574,0.97892,0.97508,137329.0,0.9774,-0.001698383466339262,0.001698383466339262,0.1698383466339215,Down,slow recovery,104,prior day,Tuesday,2020-02-11
945,0.9762,0.97574,0.97769,0.9787,0.97411,140722.0,0.97574,0.0019984832024923607,0.0019984832024923607,0.1998483202492407,Up,slow recovery,104,prior day,Wednesday,2020-02-12
946,0.9781,0.97768,0.97904,0.97958,0.97608,146236.0,0.97769,0.001380805776882318,0.001380805776882318,0.13808057768822657,Up,slow recovery,104,prior day,Thursday,2020-02-13
947,0.9808,0.97904,0.98186,0.98222,0.97904,103486.0,0.97904,0.0028803726099035113,0.0028803726099035113,0.2880372609903592,Up,slow recovery,104,prior day,Friday,2020-02-14
948,0.9817,0.98171,0.98073,0.98267,0.98051,64040.0,0.98172,-0.0010084341767510557,0.0010084341767510557,0.10084341767510052,Down,slow recovery,104,prior day,Monday,2020-02-17
949,0.9816,0.98074,0.98324,0.98394,0.97965,119974.0,0.98073,0.002559318058996882,0.002559318058996882,0.25593180589968956,Up,slow recovery,104,outlier day,Tuesday,2020-02-18
950,0.9836,0.98323,0.98365,0.98447,0.9826,113729.0,0.98324,0.00041698873113382435,0.00041698873113382435,0.04169887311338272,Up,slow recovery,104,post day,Wednesday,2020-02-19
951,0.9832,0.98366,0.98382,0.98485,0.98151,167840.0,0.98365,0.00017282570019824478,0.00017282570019824478,0.01728257001982758,Up,slow recovery,104,post day,Thursday,2020-02-20
952,0.9808,0.98382,0.978,0.98405,0.97709,160551.0,0.98382,-0.005915716289565213,0.005915716289565213,0.591571628956522,Down,slow recovery,104,post day,Friday,2020-02-21
953,0.9817,0.98171,0.98073,0.98267,0.98051,64040.0,0.98172,-0.0010084341767510557,0.0010084341767510557,0.10084341767510052,Down,slow recovery,105,prior day,Monday,2020-02-17
954,0.9816,0.98074,0.98324,0.98394,0.97965,119974.0,0.98073,0.002559318058996882,0.002559318058996882,0.25593180589968956,Up,slow recovery,105,prior day,Tuesday,2020-02-18
955,0.9836,0.98323,0.98365,0.98447,0.9826,113729.0,0.98324,0.00041698873113382435,0.00041698873113382435,0.04169887311338272,Up,slow recovery,105,outlier day,Wednesday,2020-02-19
956,0.9832,0.98366,0.98382,0.98485,0.98151,167840.0,0.98365,0.00017282570019824478,0.00017282570019824478,0.01728257001982758,Up,slow recovery,105,post day,Thursday,2020-02-20
957,0.9808,0.98382,0.978,0.98405,0.97709,160551.0,0.98382,-0.005915716289565213,0.005915716289565213,0.591571628956522,Down,slow recovery,105,post day,Friday,2020-02-21
958,0.9816,0.98074,0.98324,0.98394,0.97965,119974.0,0.98073,0.002559318058996882,0.002559318058996882,0.25593180589968956,Up,slow recovery,106,prior day,Tuesday,2020-02-18
959,0.9836,0.98323,0.98365,0.98447,0.9826,113729.0,0.98324,0.00041698873113382435,0.00041698873113382435,0.04169887311338272,Up,slow recovery,106,prior day,Wednesday,2020-02-19
960,0.9832,0.98366,0.98382,0.98485,0.98151,167840.0,0.98365,0.00017282570019824478,0.00017282570019824478,0.01728257001982758,Up,slow recovery,106,outlier day,Thursday,2020-02-20
961,0.9808,0.98382,0.978,0.98405,0.97709,160551.0,0.98382,-0.005915716289565213,0.005915716289565213,0.591571628956522,Down,slow recovery,106,post day,Friday,2020-02-21
962,0.9791,0.97888,0.97993,0.98159,0.97651,218959.0,0.9789,0.0010522014506078,0.0010522014506078,0.10522014506078037,Up,slow recovery,106,post day,Monday,2020-02-24
963,0.9773,0.97992,0.97611,0.98047,0.97509,229084.0,0.97993,-0.003898237629218347,0.003898237629218347,0.38982376292183707,Down,slow recovery,106,post day,Tuesday,2020-02-25
964,0.976,0.97611,0.97649,0.97787,0.97286,240388.0,0.97611,0.00038930038622689647,0.00038930038622689647,0.038930038622697616,Up,slow recovery,106,post day,Wednesday,2020-02-26
965,0.9711,0.97649,0.96881,0.97654,0.96739,271704.0,0.97649,-0.007864903890464849,0.007864903890464849,0.7864903890464903,Down,slow recovery,106,post day,Thursday,2020-02-27
966,0.9664,0.96881,0.96507,0.96957,0.96097,351570.0,0.96881,-0.0038604060651727026,0.0038604060651727026,0.38604060651726835,Down,slow recovery,106,post day,Friday,2020-02-28
967,0.9459,0.94634,0.9474,0.95244,0.93916,735997.0,0.94633,0.001130683799520268,0.001130683799520268,0.11306837995201935,Up,fast recovery,107,prior day,Monday,2020-03-16
968,0.9571,0.9474,0.95978,0.96486,0.94735,650818.0,0.9474,0.013067342199704398,0.013067342199704398,1.306734219970429,Up,fast recovery,107,prior day,Tuesday,2020-03-17
969,0.9647,0.95978,0.96758,0.97509,0.95663,724012.0,0.95978,0.008126862405968065,0.008126862405968065,0.8126862405968049,Up,fast recovery,107,prior day,Wednesday,2020-03-18
970,0.9773,0.96758,0.98869,0.98886,0.96494,863256.0,0.96758,0.021817317431116767,0.021817317431116767,2.18173174311167,Up,fast recovery,107,outlier day,Thursday,2020-03-19
971,0.9826,0.9887,0.98527,0.99005,0.97436,886866.0,0.98869,-0.0034591226774823036,0.0034591226774823036,0.34591226774822736,Down,fast recovery,107,post day,Friday,2020-03-20
972,0.9837,0.98536,0.98183,0.98878,0.97898,864111.0,0.98536,-0.0035824470244378024,0.0035824470244378024,0.3582447024437774,Down,fast recovery,107,post day,Monday,2020-03-23
973,0.979,0.98184,0.98044,0.98456,0.97186,627636.0,0.98183,-0.0014157236996221365,0.0014157236996221365,0.14157236996221734,Down,fast recovery,107,post day,Tuesday,2020-03-24
974,0.9798,0.9804,0.97625,0.98339,0.97502,494095.0,0.98044,-0.00427359144873733,0.00427359144873733,0.42735914487372906,Down,fast recovery,107,post day,Wednesday,2020-03-25
975,0.9696,0.97624,0.96172,0.97726,0.9603,490551.0,0.97625,-0.01488348271446856,0.01488348271446856,1.4883482714468599,Down,fast recovery,107,post day,Thursday,2020-03-26
976,0.9647,0.95978,0.96758,0.97509,0.95663,724012.0,0.95978,0.008126862405968065,0.008126862405968065,0.8126862405968049,Up,fast recovery,108,prior day,Wednesday,2020-03-18
977,0.9773,0.96758,0.98869,0.98886,0.96494,863256.0,0.96758,0.021817317431116767,0.021817317431116767,2.18173174311167,Up,fast recovery,108,prior day,Thursday,2020-03-19
978,0.9826,0.9887,0.98527,0.99005,0.97436,886866.0,0.98869,-0.0034591226774823036,0.0034591226774823036,0.34591226774822736,Down,fast recovery,108,outlier day,Friday,2020-03-20
979,0.9837,0.98536,0.98183,0.98878,0.97898,864111.0,0.98536,-0.0035824470244378024,0.0035824470244378024,0.3582447024437774,Down,fast recovery,108,post day,Monday,2020-03-23
980,0.979,0.98184,0.98044,0.98456,0.97186,627636.0,0.98183,-0.0014157236996221365,0.0014157236996221365,0.14157236996221734,Down,fast recovery,108,post day,Tuesday,2020-03-24
981,0.9798,0.9804,0.97625,0.98339,0.97502,494095.0,0.98044,-0.00427359144873733,0.00427359144873733,0.42735914487372906,Down,fast recovery,108,post day,Wednesday,2020-03-25
982,0.9696,0.97624,0.96172,0.97726,0.9603,490551.0,0.97625,-0.01488348271446856,0.01488348271446856,1.4883482714468599,Down,fast recovery,108,post day,Thursday,2020-03-26
983,0.9598,0.96172,0.95089,0.96552,0.95055,459351.0,0.96172,-0.01126107390924594,0.01126107390924594,1.1261073909245911,Down,fast recovery,108,post day,Friday,2020-03-27
984,0.9571,0.9474,0.95978,0.96486,0.94735,650818.0,0.9474,0.013067342199704398,0.013067342199704398,1.306734219970429,Up,fast recovery,109,prior day,Tuesday,2020-03-17
985,0.9647,0.95978,0.96758,0.97509,0.95663,724012.0,0.95978,0.008126862405968065,0.008126862405968065,0.8126862405968049,Up,fast recovery,109,prior day,Wednesday,2020-03-18
986,0.9773,0.96758,0.98869,0.98886,0.96494,863256.0,0.96758,0.021817317431116767,0.021817317431116767,2.18173174311167,Up,fast recovery,109,prior day,Thursday,2020-03-19
987,0.9826,0.9887,0.98527,0.99005,0.97436,886866.0,0.98869,-0.0034591226774823036,0.0034591226774823036,0.34591226774822736,Down,fast recovery,109,prior day,Friday,2020-03-20
988,0.9837,0.98536,0.98183,0.98878,0.97898,864111.0,0.98536,-0.0035824470244378024,0.0035824470244378024,0.3582447024437774,Down,fast recovery,109,post day,Monday,2020-03-23
989,0.979,0.98184,0.98044,0.98456,0.97186,627636.0,0.98183,-0.0014157236996221365,0.0014157236996221365,0.14157236996221734,Down,fast recovery,109,post day,Tuesday,2020-03-24
990,0.9798,0.9804,0.97625,0.98339,0.97502,494095.0,0.98044,-0.00427359144873733,0.00427359144873733,0.42735914487372906,Down,fast recovery,109,post day,Wednesday,2020-03-25
991,0.9696,0.97624,0.96172,0.97726,0.9603,490551.0,0.97625,-0.01488348271446856,0.01488348271446856,1.4883482714468599,Down,fast recovery,109,post day,Thursday,2020-03-26
992,0.9459,0.94634,0.9474,0.95244,0.93916,735997.0,0.94633,0.001130683799520268,0.001130683799520268,0.11306837995201935,Up,fast recovery,110,prior day,Monday,2020-03-16
993,0.9571,0.9474,0.95978,0.96486,0.94735,650818.0,0.9474,0.013067342199704398,0.013067342199704398,1.306734219970429,Up,fast recovery,110,prior day,Tuesday,2020-03-17
994,0.9647,0.95978,0.96758,0.97509,0.95663,724012.0,0.95978,0.008126862405968065,0.008126862405968065,0.8126862405968049,Up,fast recovery,110,prior day,Wednesday,2020-03-18
995,0.9773,0.96758,0.98869,0.98886,0.96494,863256.0,0.96758,0.021817317431116767,0.021817317431116767,2.18173174311167,Up,fast recovery,110,prior day,Thursday,2020-03-19
996,0.9826,0.9887,0.98527,0.99005,0.97436,886866.0,0.98869,-0.0034591226774823036,0.0034591226774823036,0.34591226774822736,Down,fast recovery,110,prior day,Friday,2020-03-20
997,0.9837,0.98536,0.98183,0.98878,0.97898,864111.0,0.98536,-0.0035824470244378024,0.0035824470244378024,0.3582447024437774,Down,fast recovery,110,outlier day,Monday,2020-03-23
998,0.979,0.98184,0.98044,0.98456,0.97186,627636.0,0.98183,-0.0014157236996221365,0.0014157236996221365,0.14157236996221734,Down,fast recovery,110,post day,Tuesday,2020-03-24
999,0.9798,0.9804,0.97625,0.98339,0.97502,494095.0,0.98044,-0.00427359144873733,0.00427359144873733,0.42735914487372906,Down,fast recovery,110,post day,Wednesday,2020-03-25
1000,0.9696,0.97624,0.96172,0.97726,0.9603,490551.0,0.97625,-0.01488348271446856,0.01488348271446856,1.4883482714468599,Down,fast recovery,110,post day,Thursday,2020-03-26
1001,0.9264,0.93,0.92338,0.93866,0.9221,95429.0,0.92999,-0.007107603307562452,0.007107603307562452,0.7107603307562438,Down,slow recovery,111,prior day,Monday,2021-03-22
1002,0.93,0.92337,0.93442,0.94824,0.9231,102280.0,0.92338,0.011956074422231422,0.011956074422231422,1.1956074422231344,Up,slow recovery,111,prior day,Tuesday,2021-03-23
1003,0.9354,0.93441,0.93589,0.95255,0.9335,97537.0,0.93442,0.0015731683825260282,0.0015731683825260282,0.1573168382525969,Up,slow recovery,111,prior day,Wednesday,2021-03-24
1004,0.9373,0.93596,0.93956,0.95898,0.9348,102348.0,0.93589,0.003921401019350512,0.003921401019350512,0.39214010193504567,Up,slow recovery,111,outlier day,Thursday,2021-03-25
1005,0.9402,0.93953,0.9390182,0.9626,0.938,85477.0,0.93956,-0.0005766529013580034,0.0005766529013580034,0.05766529013579991,Down,slow recovery,111,post day,Friday,2021-03-26
1006,0.9389,0.93954,0.9389,0.94306,0.9369,99748.0,0.93955,-0.0006918205523921446,0.0006918205523921446,0.06918205523921417,Down,slow recovery,111,post day,Monday,2021-03-29
1007,0.9415,0.93896,0.94182,0.9459,0.9385,64848.0,0.9389,0.003110022366599248,0.003110022366599248,0.31100223665991855,Up,slow recovery,111,post day,Tuesday,2021-03-30
1008,0.9354,0.93441,0.93589,0.95255,0.9335,97537.0,0.93442,0.0015731683825260282,0.0015731683825260282,0.1573168382525969,Up,slow recovery,112,prior day,Wednesday,2021-03-24
1009,0.9373,0.93596,0.93956,0.95898,0.9348,102348.0,0.93589,0.003921401019350512,0.003921401019350512,0.39214010193504567,Up,slow recovery,112,prior day,Thursday,2021-03-25
1010,0.9402,0.93953,0.9390182,0.9626,0.938,85477.0,0.93956,-0.0005766529013580034,0.0005766529013580034,0.05766529013579991,Down,slow recovery,112,outlier day,Friday,2021-03-26
1011,0.9389,0.93954,0.9389,0.94306,0.9369,99748.0,0.93955,-0.0006918205523921446,0.0006918205523921446,0.06918205523921417,Down,slow recovery,112,post day,Monday,2021-03-29
1012,0.9415,0.93896,0.94182,0.9459,0.9385,64848.0,0.9389,0.003110022366599248,0.003110022366599248,0.31100223665991855,Up,slow recovery,112,post day,Tuesday,2021-03-30
1013,0.943,0.9418,0.9439,0.9474,0.93993,124830.0,0.94182,0.0022084899450000753,0.0022084899450000753,0.2208489945000114,Up,slow recovery,112,post day,Wednesday,2021-03-31
1014,0.9442,0.9438,0.94211,0.95011,0.93617,123397.0,0.9439,-0.001896387329166181,0.001896387329166181,0.18963873291661937,Down,slow recovery,112,post day,Thursday,2021-04-01
1015,0.9418,0.9421,0.94339,0.9475,0.9402,42532.0,0.94211,0.0013586523866639224,0.0013586523866639224,0.13586523866639943,Up,slow recovery,112,post day,Friday,2021-04-02
1016,0.9354,0.93441,0.93589,0.95255,0.9335,97537.0,0.93442,0.0015731683825260282,0.0015731683825260282,0.1573168382525969,Up,slow recovery,113,prior day,Wednesday,2021-03-24
1017,0.9373,0.93596,0.93956,0.95898,0.9348,102348.0,0.93589,0.003921401019350512,0.003921401019350512,0.39214010193504567,Up,slow recovery,113,prior day,Thursday,2021-03-25
1018,0.9402,0.93953,0.9390182,0.9626,0.938,85477.0,0.93956,-0.0005766529013580034,0.0005766529013580034,0.05766529013579991,Down,slow recovery,113,prior day,Friday,2021-03-26
1019,0.9389,0.93954,0.9389,0.94306,0.9369,99748.0,0.93955,-0.0006918205523921446,0.0006918205523921446,0.06918205523921417,Down,slow recovery,113,post day,Monday,2021-03-29
1020,0.9415,0.93896,0.94182,0.9459,0.9385,64848.0,0.9389,0.003110022366599248,0.003110022366599248,0.31100223665991855,Up,slow recovery,113,post day,Tuesday,2021-03-30
1021,0.943,0.9418,0.9439,0.9474,0.93993,124830.0,0.94182,0.0022084899450000753,0.0022084899450000753,0.2208489945000114,Up,slow recovery,113,post day,Wednesday,2021-03-31
1022,0.9442,0.9438,0.94211,0.95011,0.93617,123397.0,0.9439,-0.001896387329166181,0.001896387329166181,0.18963873291661937,Down,slow recovery,113,post day,Thursday,2021-04-01
1023,0.9373,0.93596,0.93956,0.95898,0.9348,102348.0,0.93589,0.003921401019350512,0.003921401019350512,0.39214010193504567,Up,slow recovery,114,prior day,Thursday,2021-03-25
1024,0.9402,0.93953,0.9390182,0.9626,0.938,85477.0,0.93956,-0.0005766529013580034,0.0005766529013580034,0.05766529013579991,Down,slow recovery,114,prior day,Friday,2021-03-26
1025,0.9389,0.93954,0.9389,0.94306,0.9369,99748.0,0.93955,-0.0006918205523921446,0.0006918205523921446,0.06918205523921417,Down,slow recovery,114,post day,Monday,2021-03-29
1026,0.9415,0.93896,0.94182,0.9459,0.9385,64848.0,0.9389,0.003110022366599248,0.003110022366599248,0.31100223665991855,Up,slow recovery,114,post day,Tuesday,2021-03-30
1027,0.943,0.9418,0.9439,0.9474,0.93993,124830.0,0.94182,0.0022084899450000753,0.0022084899450000753,0.2208489945000114,Up,slow recovery,114,post day,Wednesday,2021-03-31
1028,0.9373,0.93596,0.93956,0.95898,0.9348,102348.0,0.93589,0.003921401019350512,0.003921401019350512,0.39214010193504567,Up,slow recovery,115,prior day,Thursday,2021-03-25
1029,0.9402,0.93953,0.9390182,0.9626,0.938,85477.0,0.93956,-0.0005766529013580034,0.0005766529013580034,0.05766529013579991,Down,slow recovery,115,prior day,Friday,2021-03-26
1030,0.9389,0.93954,0.9389,0.94306,0.9369,99748.0,0.93955,-0.0006918205523921446,0.0006918205523921446,0.06918205523921417,Down,slow recovery,115,prior day,Monday,2021-03-29
1031,0.9415,0.93896,0.94182,0.9459,0.9385,64848.0,0.9389,0.003110022366599248,0.003110022366599248,0.31100223665991855,Up,slow recovery,115,outlier day,Tuesday,2021-03-30
1032,0.943,0.9418,0.9439,0.9474,0.93993,124830.0,0.94182,0.0022084899450000753,0.0022084899450000753,0.2208489945000114,Up,slow recovery,115,post day,Wednesday,2021-03-31
1033,0.9442,0.9438,0.94211,0.95011,0.93617,123397.0,0.9439,-0.001896387329166181,0.001896387329166181,0.18963873291661937,Down,slow recovery,115,post day,Thursday,2021-04-01
1034,0.9418,0.9421,0.94339,0.9475,0.9402,42532.0,0.94211,0.0013586523866639224,0.0013586523866639224,0.13586523866639943,Up,slow recovery,115,post day,Friday,2021-04-02
1035,0.94,0.94204,0.93605,0.94866,0.93519,67946.0,0.942,-0.006316348195328981,0.006316348195328981,0.6316348195329002,Down,slow recovery,115,post day,Monday,2021-04-05
1036,0.9356,0.93604,0.9314,0.94571,0.92995,102074.0,0.93605,-0.00496768335024843,0.00496768335024843,0.4967683350248442,Down,slow recovery,115,post day,Tuesday,2021-04-06
1037,0.9389,0.93954,0.9389,0.94306,0.9369,99748.0,0.93955,-0.0006918205523921446,0.0006918205523921446,0.06918205523921417,Down,slow recovery,116,prior day,Monday,2021-03-29
1038,0.9415,0.93896,0.94182,0.9459,0.9385,64848.0,0.9389,0.003110022366599248,0.003110022366599248,0.31100223665991855,Up,slow recovery,116,prior day,Tuesday,2021-03-30
1039,0.943,0.9418,0.9439,0.9474,0.93993,124830.0,0.94182,0.0022084899450000753,0.0022084899450000753,0.2208489945000114,Up,slow recovery,116,outlier day,Wednesday,2021-03-31
1040,0.9442,0.9438,0.94211,0.95011,0.93617,123397.0,0.9439,-0.001896387329166181,0.001896387329166181,0.18963873291661937,Down,slow recovery,116,post day,Thursday,2021-04-01
1041,0.9418,0.9421,0.94339,0.9475,0.9402,42532.0,0.94211,0.0013586523866639224,0.0013586523866639224,0.13586523866639943,Up,slow recovery,116,post day,Friday,2021-04-02
1042,0.94,0.94204,0.93605,0.94866,0.93519,67946.0,0.942,-0.006316348195328981,0.006316348195328981,0.6316348195329002,Down,slow recovery,116,post day,Monday,2021-04-05
1043,0.9356,0.93604,0.9314,0.94571,0.92995,102074.0,0.93605,-0.00496768335024843,0.00496768335024843,0.4967683350248442,Down,slow recovery,116,post day,Tuesday,2021-04-06
1044,0.9415,0.93896,0.94182,0.9459,0.9385,64848.0,0.9389,0.003110022366599248,0.003110022366599248,0.31100223665991855,Up,slow recovery,117,prior day,Tuesday,2021-03-30
1045,0.943,0.9418,0.9439,0.9474,0.93993,124830.0,0.94182,0.0022084899450000753,0.0022084899450000753,0.2208489945000114,Up,slow recovery,117,prior day,Wednesday,2021-03-31
1046,0.9442,0.9438,0.94211,0.95011,0.93617,123397.0,0.9439,-0.001896387329166181,0.001896387329166181,0.18963873291661937,Down,slow recovery,117,outlier day,Thursday,2021-04-01
1047,0.9418,0.9421,0.94339,0.9475,0.9402,42532.0,0.94211,0.0013586523866639224,0.0013586523866639224,0.13586523866639943,Up,slow recovery,117,post day,Friday,2021-04-02
1048,0.94,0.94204,0.93605,0.94866,0.93519,67946.0,0.942,-0.006316348195328981,0.006316348195328981,0.6316348195329002,Down,slow recovery,117,post day,Monday,2021-04-05
1049,0.9356,0.93604,0.9314,0.94571,0.92995,102074.0,0.93605,-0.00496768335024843,0.00496768335024843,0.4967683350248442,Down,slow recovery,117,post day,Tuesday,2021-04-06
1050,0.943,0.9418,0.9439,0.9474,0.93993,124830.0,0.94182,0.0022084899450000753,0.0022084899450000753,0.2208489945000114,Up,slow recovery,118,prior day,Wednesday,2021-03-31
1051,0.9442,0.9438,0.94211,0.95011,0.93617,123397.0,0.9439,-0.001896387329166181,0.001896387329166181,0.18963873291661937,Down,slow recovery,118,prior day,Thursday,2021-04-01
1052,0.9418,0.9421,0.94339,0.9475,0.9402,42532.0,0.94211,0.0013586523866639224,0.0013586523866639224,0.13586523866639943,Up,slow recovery,118,outlier day,Friday,2021-04-02
1053,0.94,0.94204,0.93605,0.94866,0.93519,67946.0,0.942,-0.006316348195328981,0.006316348195328981,0.6316348195329002,Down,slow recovery,118,post day,Monday,2021-04-05
1054,0.9356,0.93604,0.9314,0.94571,0.92995,102074.0,0.93605,-0.00496768335024843,0.00496768335024843,0.4967683350248442,Down,slow recovery,118,post day,Tuesday,2021-04-06
1055,0.9292,0.93083,0.9293,0.94174,0.92206,102189.0,0.9314,-0.002254670388662219,0.002254670388662219,0.22546703886622277,Down,slow recovery,118,post day,Wednesday,2021-04-07
1056,0.943,0.9418,0.9439,0.9474,0.93993,124830.0,0.94182,0.0022084899450000753,0.0022084899450000753,0.2208489945000114,Up,slow recovery,119,prior day,Wednesday,2021-03-31
1057,0.9442,0.9438,0.94211,0.95011,0.93617,123397.0,0.9439,-0.001896387329166181,0.001896387329166181,0.18963873291661937,Down,slow recovery,119,prior day,Thursday,2021-04-01
1058,0.9418,0.9421,0.94339,0.9475,0.9402,42532.0,0.94211,0.0013586523866639224,0.0013586523866639224,0.13586523866639943,Up,slow recovery,119,prior day,Friday,2021-04-02
1059,0.94,0.94204,0.93605,0.94866,0.93519,67946.0,0.942,-0.006316348195328981,0.006316348195328981,0.6316348195329002,Down,slow recovery,119,post day,Monday,2021-04-05
1060,0.9356,0.93604,0.9314,0.94571,0.92995,102074.0,0.93605,-0.00496768335024843,0.00496768335024843,0.4967683350248442,Down,slow recovery,119,post day,Tuesday,2021-04-06
1061,0.9292,0.93083,0.9293,0.94174,0.92206,102189.0,0.9314,-0.002254670388662219,0.002254670388662219,0.22546703886622277,Down,slow recovery,119,post day,Wednesday,2021-04-07
1062,0.9415,0.93896,0.94182,0.9459,0.9385,64848.0,0.9389,0.003110022366599248,0.003110022366599248,0.31100223665991855,Up,fast recovery,120,prior day,Tuesday,2021-03-30
1063,0.943,0.9418,0.9439,0.9474,0.93993,124830.0,0.94182,0.0022084899450000753,0.0022084899450000753,0.2208489945000114,Up,fast recovery,120,prior day,Wednesday,2021-03-31
